2016-12-01 01:01:06,Ute,1.4,56
2016-12-01 01:01:31,Inne,22.4,14
2016-12-01 01:02:06,Ute,1.4,56
2016-12-01 01:02:31,Inne,22.4,14
2016-12-01 01:03:06,Ute,1.4,56
2016-12-01 01:03:31,Inne,22.4,14
2016-12-01 01:04:05,Ute,1.4,56
2016-12-01 01:04:31,Inne,22.4,14
2016-12-01 01:05:05,Ute,1.4,56
2016-12-01 01:05:31,Inne,22.4,14
2016-12-01 01:06:05,Ute,1.4,56
2016-12-01 01:06:30,Inne,22.6,14
2016-12-01 01:07:05,Ute,1.4,56
2016-12-01 01:07:30,Inne,22.6,14
2016-12-01 01:08:05,Ute,1.4,56
2016-12-01 01:08:30,Inne,22.6,14
2016-12-01 01:09:05,Ute,1.4,56
2016-12-01 01:09:30,Inne,22.6,14
2016-12-01 01:10:05,Ute,1.4,55
2016-12-01 01:10:30,Inne,22.6,14
2016-12-01 01:11:04,Ute,1.4,55
2016-12-01 01:11:30,Inne,22.6,14
2016-12-01 01:12:04,Ute,1.4,55
2016-12-01 01:12:29,Inne,22.6,14
2016-12-01 01:13:04,Ute,1.4,55
2016-12-01 01:13:29,Inne,22.6,14
2016-12-01 01:14:04,Ute,1.4,56
2016-12-01 01:14:29,Inne,22.6,14
2016-12-01 01:15:04,Ute,1.4,56
2016-12-01 01:15:29,Inne,22.6,14
2016-12-01 01:16:04,Ute,1.4,56
2016-12-01 01:16:29,Inne,22.6,14
2016-12-01 01:17:04,Ute,1.3,56
2016-12-01 01:17:29,Inne,22.6,14
2016-12-01 01:18:04,Ute,1.3,55
2016-12-01 01:18:29,Inne,22.6,14
2016-12-01 01:19:03,Ute,1.3,55
2016-12-01 01:19:29,Inne,22.6,14
2016-12-01 01:20:03,Ute,1.3,55
2016-12-01 01:20:28,Inne,22.6,14
2016-12-01 01:21:03,Ute,1.3,55
2016-12-01 01:21:28,Inne,22.6,14
2016-12-01 01:22:03,Ute,1.3,55
2016-12-01 01:22:28,Inne,22.6,14
2016-12-01 01:23:03,Ute,1.3,55
2016-12-01 01:23:28,Inne,22.6,14
2016-12-01 01:24:03,Ute,1.3,55
2016-12-01 01:24:28,Inne,22.6,14
2016-12-01 01:25:03,Ute,1.3,55
2016-12-01 01:25:28,Inne,22.6,14
2016-12-01 01:26:02,Ute,1.3,55
2016-12-01 01:26:28,Inne,22.6,14
2016-12-01 01:27:02,Ute,1.3,55
2016-12-01 01:27:27,Inne,22.6,14
2016-12-01 01:28:02,Ute,1.3,55
2016-12-01 01:28:27,Inne,22.6,14
2016-12-01 01:29:02,Ute,1.3,55
2016-12-01 01:29:27,Inne,22.6,14
2016-12-01 01:30:02,Ute,1.3,55
2016-12-01 01:30:27,Inne,22.6,14
2016-12-01 01:31:02,Ute,1.3,55
2016-12-01 01:31:27,Inne,22.6,14
2016-12-01 01:32:02,Ute,1.3,55
2016-12-01 01:32:27,Inne,22.6,14
2016-12-01 01:33:01,Ute,1.3,55
2016-12-01 01:33:27,Inne,22.6,14
2016-12-01 01:34:01,Ute,1.3,54
2016-12-01 01:34:26,Inne,22.6,14
2016-12-01 01:35:01,Ute,1.3,54
2016-12-01 01:35:26,Inne,22.6,14
2016-12-01 01:36:01,Ute,1.2,54
2016-12-01 01:36:26,Inne,22.6,14
2016-12-01 01:37:01,Ute,1.2,54
2016-12-01 01:37:26,Inne,22.6,14
2016-12-01 01:38:01,Ute,1.2,55
2016-12-01 01:38:26,Inne,22.6,14
2016-12-01 01:39:01,Ute,1.2,55
2016-12-01 01:39:26,Inne,22.6,14
2016-12-01 01:40:00,Ute,1.2,55
2016-12-01 01:40:26,Inne,22.6,14
2016-12-01 01:41:00,Ute,1.2,55
2016-12-01 01:41:25,Inne,22.6,14
2016-12-01 01:42:00,Ute,1.1,55
2016-12-01 01:42:25,Inne,22.6,14
2016-12-01 01:43:00,Ute,1.1,55
2016-12-01 01:43:25,Inne,22.6,14
2016-12-01 01:44:00,Ute,1.1,55
2016-12-01 01:44:25,Inne,22.6,14
2016-12-01 01:45:00,Ute,1.1,55
2016-12-01 01:45:25,Inne,22.6,14
2016-12-01 01:46:00,Ute,1.1,56
2016-12-01 01:46:25,Inne,22.6,14
2016-12-01 01:46:59,Ute,1.1,55
2016-12-01 01:47:25,Inne,22.6,14
2016-12-01 01:47:59,Ute,1.1,55
2016-12-01 01:48:24,Inne,22.6,14
2016-12-01 01:48:59,Ute,1.1,56
2016-12-01 01:49:24,Inne,22.6,14
2016-12-01 01:49:59,Ute,1.1,56
2016-12-01 01:50:24,Inne,22.6,14
2016-12-01 01:50:59,Ute,1.1,56
2016-12-01 01:51:24,Inne,22.6,14
2016-12-01 01:51:59,Ute,1.1,56
2016-12-01 01:52:24,Inne,22.6,14
2016-12-01 01:52:59,Ute,1.1,56
2016-12-01 01:53:24,Inne,22.6,14
2016-12-01 01:53:58,Ute,1.1,55
2016-12-01 01:54:24,Inne,22.6,14
2016-12-01 01:54:58,Ute,1.1,56
2016-12-01 01:55:23,Inne,22.6,14
2016-12-01 01:55:58,Ute,1.1,55
2016-12-01 01:56:23,Inne,22.6,14
2016-12-01 01:56:58,Ute,1.1,55
2016-12-01 01:57:23,Inne,22.6,14
2016-12-01 01:57:58,Ute,1.1,55
2016-12-01 01:58:23,Inne,22.6,14
2016-12-01 01:58:58,Ute,1.0,56
2016-12-01 01:59:23,Inne,22.6,14
2016-12-01 01:59:58,Ute,1.1,56
2016-12-01 02:00:23,Inne,22.6,14
2016-12-01 02:00:58,Ute,1.1,56
2016-12-01 02:01:23,Inne,22.6,14
2016-12-01 02:01:57,Ute,1.0,56
2016-12-01 02:02:22,Inne,22.6,14
2016-12-01 02:02:57,Ute,1.0,56
2016-12-01 02:03:22,Inne,22.6,14
2016-12-01 02:03:57,Ute,1.0,56
2016-12-01 02:04:22,Inne,22.6,14
2016-12-01 02:06:05,Ute,1.0,56
2016-12-01 02:06:30,Inne,22.6,14
2016-12-01 02:07:05,Ute,1.1,56
2016-12-01 02:07:30,Inne,22.6,14
2016-12-01 02:08:05,Ute,1.0,56
2016-12-01 02:08:30,Inne,22.6,14
2016-12-01 02:09:04,Ute,1.0,56
2016-12-01 02:09:30,Inne,22.8,14
2016-12-01 02:10:04,Ute,1.0,56
2016-12-01 02:10:30,Inne,22.8,14
2016-12-01 02:11:04,Ute,1.0,56
2016-12-01 02:11:29,Inne,22.8,14
2016-12-01 02:12:04,Ute,1.0,56
2016-12-01 02:12:29,Inne,22.8,14
2016-12-01 02:13:04,Ute,1.0,56
2016-12-01 02:13:29,Inne,22.8,14
2016-12-01 02:14:04,Ute,1.0,56
2016-12-01 02:14:29,Inne,22.8,14
2016-12-01 02:15:04,Ute,1.0,56
2016-12-01 02:15:29,Inne,22.6,14
2016-12-01 02:16:04,Ute,1.0,56
2016-12-01 02:16:29,Inne,22.6,14
2016-12-01 02:17:03,Ute,1.1,56
2016-12-01 02:17:28,Inne,22.6,14
2016-12-01 02:18:03,Ute,1.1,56
2016-12-01 02:18:28,Inne,22.6,14
2016-12-01 02:19:03,Ute,1.1,56
2016-12-01 02:19:28,Inne,22.6,14
2016-12-01 02:20:03,Ute,1.1,56
2016-12-01 02:20:28,Inne,22.4,14
2016-12-01 02:21:03,Ute,1.1,56
2016-12-01 02:21:28,Inne,22.4,14
2016-12-01 02:22:03,Ute,1.1,56
2016-12-01 02:22:28,Inne,22.4,14
2016-12-01 02:23:03,Ute,1.1,56
2016-12-01 02:23:28,Inne,22.3,14
2016-12-01 02:24:02,Ute,1.1,56
2016-12-01 02:24:27,Inne,22.3,14
2016-12-01 02:25:02,Ute,1.1,55
2016-12-01 02:25:27,Inne,22.2,14
2016-12-01 02:26:02,Ute,1.1,55
2016-12-01 02:26:27,Inne,22.2,14
2016-12-01 02:27:02,Ute,1.1,55
2016-12-01 02:27:27,Inne,22.1,14
2016-12-01 02:28:02,Ute,1.1,56
2016-12-01 02:28:27,Inne,22.1,14
2016-12-01 02:29:02,Ute,1.1,56
2016-12-01 02:29:27,Inne,22.1,14
2016-12-01 02:30:02,Ute,1.1,55
2016-12-01 02:30:27,Inne,22.1,14
2016-12-01 02:31:01,Ute,1.1,55
2016-12-01 02:31:26,Inne,22.0,14
2016-12-01 02:32:01,Ute,1.1,55
2016-12-01 02:32:26,Inne,22.0,14
2016-12-01 02:33:01,Ute,1.1,55
2016-12-01 02:33:26,Inne,21.9,14
2016-12-01 02:34:01,Ute,1.1,55
2016-12-01 02:34:26,Inne,21.9,14
2016-12-01 02:35:01,Ute,1.1,55
2016-12-01 02:35:26,Inne,21.9,14
2016-12-01 02:36:01,Ute,1.1,55
2016-12-01 02:36:26,Inne,21.9,14
2016-12-01 02:37:01,Ute,1.1,55
2016-12-01 02:37:26,Inne,21.8,14
2016-12-01 02:38:00,Ute,1.1,55
2016-12-01 02:38:25,Inne,21.8,14
2016-12-01 02:39:00,Ute,1.1,55
2016-12-01 02:39:25,Inne,21.8,14
2016-12-01 02:40:00,Ute,1.1,55
2016-12-01 02:40:25,Inne,21.8,14
2016-12-01 02:41:00,Ute,1.1,55
2016-12-01 02:41:25,Inne,21.8,14
2016-12-01 02:42:00,Ute,1.1,55
2016-12-01 02:42:25,Inne,21.8,14
2016-12-01 02:43:00,Ute,1.1,55
2016-12-01 02:43:25,Inne,21.8,14
2016-12-01 02:44:00,Ute,1.1,56
2016-12-01 02:44:25,Inne,21.8,14
2016-12-01 02:45:00,Ute,1.1,55
2016-12-01 02:45:24,Inne,21.7,14
2016-12-01 02:45:59,Ute,1.1,55
2016-12-01 02:46:24,Inne,21.7,14
2016-12-01 02:46:59,Ute,1.1,55
2016-12-01 02:47:24,Inne,21.6,14
2016-12-01 02:47:59,Ute,1.1,55
2016-12-01 02:48:24,Inne,21.6,14
2016-12-01 02:48:59,Ute,1.1,55
2016-12-01 02:49:24,Inne,21.6,14
2016-12-01 02:49:59,Ute,1.1,55
2016-12-01 02:50:24,Inne,21.6,14
2016-12-01 02:50:59,Ute,1.1,55
2016-12-01 02:51:24,Inne,21.6,14
2016-12-01 02:51:59,Ute,1.1,56
2016-12-01 02:52:23,Inne,21.5,14
2016-12-01 02:52:58,Ute,1.1,56
2016-12-01 02:53:23,Inne,21.5,14
2016-12-01 02:53:58,Ute,1.1,56
2016-12-01 02:54:23,Inne,21.5,14
2016-12-01 02:54:58,Ute,1.1,55
2016-12-01 02:55:23,Inne,21.5,14
2016-12-01 02:55:58,Ute,1.1,55
2016-12-01 02:56:23,Inne,21.5,14
2016-12-01 02:56:58,Ute,1.1,56
2016-12-01 02:57:23,Inne,21.4,14
2016-12-01 02:57:58,Ute,1.1,55
2016-12-01 02:58:23,Inne,21.4,14
2016-12-01 02:58:58,Ute,1.1,55
2016-12-01 02:59:23,Inne,21.3,14
2016-12-01 02:59:57,Ute,1.1,55
2016-12-01 03:00:43,Inne,21.3,14
2016-12-01 03:00:57,Ute,1.1,55
2016-12-01 03:01:22,Inne,21.3,14
2016-12-01 03:01:57,Ute,1.1,56
2016-12-01 03:02:22,Inne,21.3,14
2016-12-01 03:02:57,Ute,1.1,56
2016-12-01 03:03:22,Inne,21.3,14
2016-12-01 03:03:57,Ute,1.1,56
2016-12-01 03:04:22,Inne,21.3,14
2016-12-01 03:04:57,Ute,1.1,56
2016-12-01 03:05:22,Inne,21.3,14
2016-12-01 03:05:57,Ute,1.1,56
2016-12-01 03:06:22,Inne,21.3,14
2016-12-01 03:06:56,Ute,1.1,56
2016-12-01 03:07:21,Inne,21.4,14
2016-12-01 03:07:56,Ute,1.1,56
2016-12-01 03:08:21,Inne,21.4,14
2016-12-01 03:08:56,Ute,1.1,56
2016-12-01 03:09:21,Inne,21.5,14
2016-12-01 03:09:56,Ute,1.1,56
2016-12-01 03:10:21,Inne,21.5,14
2016-12-01 03:10:56,Ute,1.1,56
2016-12-01 03:11:21,Inne,21.5,14
2016-12-20 00:00:14,Inne,21.8,18
2016-12-20 00:00:51,Ute,7.1,91
2016-12-20 00:01:14,Inne,21.8,18
2016-12-20 00:01:51,Ute,7.1,91
2016-12-20 00:02:13,Inne,21.8,18
2016-12-20 00:02:51,Ute,7.1,91
2016-12-20 00:03:13,Inne,21.9,18
2016-12-20 00:03:51,Ute,7.1,91
2016-12-20 00:04:13,Inne,21.9,18
2016-12-20 00:04:50,Ute,7.1,91
2016-12-20 00:05:13,Inne,21.9,18
2016-12-20 00:05:50,Ute,7.1,91
2016-12-20 00:06:13,Inne,21.9,18
2016-12-20 00:06:50,Ute,7.1,91
2016-12-20 00:07:13,Inne,21.9,18
2016-12-20 00:07:50,Ute,7.1,91
2016-12-20 00:08:13,Inne,21.9,18
2016-12-20 00:08:50,Ute,7.1,91
2016-12-20 00:09:12,Inne,21.9,18
2016-12-20 00:09:50,Ute,7.1,91
2016-12-20 00:10:12,Inne,21.9,18
2016-12-20 00:10:50,Ute,7.1,91
2016-12-20 00:11:12,Inne,21.9,18
2016-12-20 00:11:49,Ute,7.1,91
2016-12-20 00:12:12,Inne,21.9,18
2016-12-20 00:12:49,Ute,7.1,91
2016-12-20 00:13:12,Inne,21.9,18
2016-12-20 00:13:49,Ute,7.1,91
2016-12-20 00:14:12,Inne,21.9,18
2016-12-20 00:14:49,Ute,7.1,91
2016-12-20 00:15:12,Inne,21.9,18
2016-12-20 00:15:49,Ute,7.1,91
2016-12-20 00:16:11,Inne,21.9,18
2016-12-20 00:16:49,Ute,7.1,91
2016-12-20 00:17:11,Inne,22.0,17
2016-12-20 00:17:49,Ute,7.2,91
2016-12-20 00:18:11,Inne,22.0,17
2016-12-20 00:18:49,Ute,7.2,91
2016-12-20 00:19:11,Inne,22.0,18
2016-12-20 00:19:48,Ute,7.2,91
2016-12-20 00:20:11,Inne,22.0,17
2016-12-20 00:20:48,Ute,7.2,91
2016-12-20 00:21:11,Inne,22.0,17
2016-12-20 00:21:48,Ute,7.2,91
2016-12-20 00:22:11,Inne,22.0,17
2016-12-20 00:22:48,Ute,7.2,91
2016-12-20 00:23:10,Inne,22.0,17
2016-12-20 00:23:48,Ute,7.3,91
2016-12-20 00:24:10,Inne,22.0,17
2016-12-20 00:24:48,Ute,7.3,91
2016-12-20 00:25:10,Inne,22.0,17
2016-12-20 00:26:10,Inne,22.0,17
2016-12-20 00:26:47,Ute,7.3,91
2016-12-20 00:27:10,Inne,22.0,18
2016-12-20 00:28:10,Inne,22.0,18
2016-12-20 00:28:47,Ute,7.3,91
2016-12-20 00:29:10,Inne,22.0,18
2016-12-20 00:30:09,Inne,22.0,18
2016-12-20 00:31:09,Inne,22.0,18
2016-12-20 00:32:09,Inne,22.0,18
2016-12-20 00:33:09,Inne,22.0,18
2016-12-20 00:34:09,Inne,22.0,18
2016-12-20 00:35:09,Inne,22.0,18
2016-12-20 00:36:09,Inne,22.0,18
2016-12-20 00:37:08,Inne,22.0,18
2016-12-20 00:38:08,Inne,22.0,18
2016-12-20 00:38:46,Ute,7.3,91
2016-12-20 00:39:08,Inne,22.0,18
2016-12-20 00:39:46,Ute,7.3,91
2016-12-20 00:40:08,Inne,22.0,18
2016-12-20 00:41:08,Inne,22.0,18
2016-12-20 00:42:08,Inne,22.0,18
2016-12-20 00:43:08,Inne,22.0,18
2016-12-20 00:43:45,Ute,7.3,91
2016-12-20 00:44:07,Inne,22.0,18
2016-12-20 00:45:07,Inne,22.0,18
2016-12-20 00:46:07,Inne,22.0,18
2016-12-20 00:47:07,Inne,22.0,18
2016-12-20 00:48:07,Inne,22.0,18
2016-12-20 00:49:07,Inne,22.0,18
2016-12-20 00:49:44,Ute,7.4,91
2016-12-20 00:50:07,Inne,22.0,18
2016-12-20 00:50:44,Ute,7.4,91
2016-12-20 00:51:06,Inne,22.0,18
2016-12-20 00:51:44,Ute,7.4,91
2016-12-20 00:52:06,Inne,22.0,18
2016-12-20 00:53:06,Inne,22.0,18
2016-12-20 00:53:44,Ute,7.4,91
2016-12-20 00:54:06,Inne,22.0,18
2016-12-20 00:54:44,Ute,7.4,91
2016-12-20 00:55:06,Inne,22.0,18
2016-12-20 00:56:06,Inne,22.0,18
2016-12-20 00:56:43,Ute,7.4,91
2016-12-20 00:57:06,Inne,22.0,18
2016-12-20 00:58:05,Inne,22.0,18
2016-12-20 00:58:43,Ute,7.4,91
2016-12-20 00:59:05,Inne,22.0,18
2016-12-20 00:59:43,Ute,7.4,91
2016-12-20 01:00:05,Inne,22.0,18
2016-12-20 01:00:43,Ute,7.4,91
2016-12-20 01:01:05,Inne,22.0,18
2016-12-20 01:01:43,Ute,7.4,91
2016-12-20 01:02:05,Inne,22.0,18
2016-12-20 01:02:42,Ute,7.4,91
2016-12-20 01:03:05,Inne,22.0,18
2016-12-20 01:03:42,Ute,7.4,91
2016-12-20 01:04:05,Inne,22.0,18
2016-12-20 01:04:42,Ute,7.4,91
2016-12-20 01:05:04,Inne,22.0,18
2016-12-20 01:05:42,Ute,7.4,91
2016-12-20 01:06:04,Inne,22.0,18
2016-12-20 01:06:42,Ute,7.4,91
2016-12-20 01:07:04,Inne,22.0,18
2016-12-20 01:07:42,Ute,7.4,91
2016-12-20 01:08:04,Inne,22.0,18
2016-12-20 01:08:42,Ute,7.4,91
2016-12-20 01:09:04,Inne,22.0,18
2016-12-20 01:09:41,Ute,7.4,91
2016-12-20 01:10:04,Inne,22.0,18
2016-12-20 01:10:41,Ute,7.4,91
2016-12-20 01:11:04,Inne,22.0,18
2016-12-20 01:11:41,Ute,7.4,91
2016-12-20 01:12:04,Inne,22.0,18
2016-12-20 01:12:41,Ute,7.4,91
2016-12-20 01:13:03,Inne,22.0,18
2016-12-20 01:13:41,Ute,7.4,91
2016-12-20 01:14:03,Inne,22.0,18
2016-12-20 01:14:41,Ute,7.4,91
2016-12-20 01:15:03,Inne,22.0,18
2016-12-20 01:15:41,Ute,7.4,91
2016-12-20 01:16:03,Inne,22.0,18
2016-12-20 01:16:40,Ute,7.4,91
2016-12-20 01:17:03,Inne,22.0,18
2016-12-20 01:17:40,Ute,7.4,91
2016-12-20 01:18:03,Inne,22.0,18
2016-12-20 01:18:40,Ute,7.4,91
2016-12-20 01:19:03,Inne,22.1,18
2016-12-20 01:19:40,Ute,7.4,91
2016-12-20 01:20:02,Inne,22.1,18
2016-12-20 01:20:40,Ute,7.4,91
2016-12-20 01:21:40,Ute,7.4,91
2016-12-20 01:22:02,Inne,22.1,18
2016-12-20 01:22:40,Ute,7.4,91
2016-12-20 01:23:02,Inne,22.1,18
2016-12-20 01:23:40,Ute,7.5,91
2016-12-20 01:24:02,Inne,22.1,18
2016-12-20 01:24:39,Ute,7.5,91
2016-12-20 01:25:02,Inne,22.1,18
2016-12-20 01:25:39,Ute,7.5,91
2016-12-20 01:26:02,Inne,22.1,18
2016-12-20 01:26:39,Ute,7.4,91
2016-12-20 01:27:01,Inne,22.1,18
2016-12-20 01:27:39,Ute,7.4,91
2016-12-20 01:28:01,Inne,22.1,18
2016-12-20 01:28:39,Ute,7.4,91
2016-12-20 01:29:01,Inne,22.1,18
2016-12-20 01:29:39,Ute,7.5,91
2016-12-20 01:30:01,Inne,22.1,18
2016-12-20 01:30:38,Ute,7.5,91
2016-12-20 01:31:01,Inne,22.1,18
2016-12-20 01:31:38,Ute,7.5,91
2016-12-20 01:32:01,Inne,22.1,18
2016-12-20 01:32:38,Ute,7.5,91
2016-12-20 01:33:01,Inne,22.1,18
2016-12-20 01:33:38,Ute,7.5,91
2016-12-20 01:34:00,Inne,22.1,18
2016-12-20 01:34:38,Ute,7.5,91
2016-12-20 01:35:00,Inne,22.1,18
2016-12-20 01:35:38,Ute,7.5,91
2016-12-20 01:36:00,Inne,22.1,18
2016-12-20 01:36:38,Ute,7.5,91
2016-12-20 01:37:00,Inne,22.1,18
2016-12-20 01:37:37,Ute,7.5,91
2016-12-20 01:38:00,Inne,22.1,18
2016-12-20 01:38:37,Ute,7.5,91
2016-12-20 01:39:00,Inne,22.1,18
2016-12-20 01:39:37,Ute,7.5,91
2016-12-20 01:40:00,Inne,22.1,18
2016-12-20 01:40:37,Ute,7.6,91
2016-12-20 01:40:59,Inne,22.1,18
2016-12-20 01:41:37,Ute,7.6,91
2016-12-20 01:41:59,Inne,22.1,18
2016-12-20 01:42:37,Ute,7.6,91
2016-12-20 01:42:59,Inne,22.1,18
2016-12-20 01:43:37,Ute,7.6,91
2016-12-20 01:43:59,Inne,22.1,18
2016-12-20 01:44:37,Ute,7.6,91
2016-12-20 01:44:59,Inne,22.1,18
2016-12-20 01:45:36,Ute,7.6,91
2016-12-20 01:45:59,Inne,22.1,19
2016-12-20 01:46:36,Ute,7.6,91
2016-12-20 01:46:59,Inne,22.1,18
2016-12-20 01:47:36,Ute,7.6,91
2016-12-20 01:47:58,Inne,22.1,18
2016-12-20 01:48:36,Ute,7.6,91
2016-12-20 01:48:58,Inne,22.1,18
2016-12-20 01:49:58,Inne,22.1,18
2016-12-20 01:50:36,Ute,7.6,91
2016-12-20 01:50:58,Inne,22.1,18
2016-12-20 01:51:36,Ute,7.6,91
2016-12-20 01:51:58,Inne,22.1,18
2016-12-20 01:52:36,Ute,7.6,91
2016-12-20 01:52:58,Inne,22.1,19
2016-12-20 01:53:35,Ute,7.6,91
2016-12-20 01:53:58,Inne,22.1,19
2016-12-20 01:54:35,Ute,7.6,91
2016-12-20 01:54:57,Inne,22.1,19
2016-12-20 01:55:35,Ute,7.6,92
2016-12-20 01:55:57,Inne,22.1,19
2016-12-20 01:56:35,Ute,7.6,92
2016-12-20 01:56:57,Inne,22.1,19
2016-12-20 01:57:57,Inne,22.1,19
2016-12-20 01:58:35,Ute,7.6,92
2016-12-20 01:58:57,Inne,22.2,19
2016-12-20 01:59:35,Ute,7.6,92
2016-12-20 02:00:34,Ute,7.6,92
2016-12-20 02:00:57,Inne,22.2,19
2016-12-20 02:01:34,Ute,7.6,92
2016-12-20 02:01:56,Inne,22.2,19
2016-12-20 02:02:56,Inne,22.2,19
2016-12-20 02:03:34,Ute,7.7,92
2016-12-20 02:03:56,Inne,22.2,19
2016-12-20 02:04:34,Ute,7.7,92
2016-12-20 02:04:56,Inne,22.2,19
2016-12-20 02:05:34,Ute,7.7,92
2016-12-20 02:05:56,Inne,22.2,19
